"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.529653942E1,1.844127197E-3,-5.248733796E-3,9.322434198E-4,5.640841194E-3
1.530655942E1,-1.930903411E-3,3.035561414E-3,-5.149182398E-4,3.634303492E-3
1.531658042E1,1.456557307E-3,-2.798585221E-3,-6.966174114E-4,3.230930864E-3
1.532660042E1,8.658682927E-4,1.811612863E-3,4.413512070E-4,2.055835585E-3
1.533662142E1,-6.591866259E-4,1.394165447E-3,-7.365725469E-4,1.709024113E-3
1.534664142E1,8.281888440E-4,-3.242131788E-3,1.297539566E-4,3.348753706E-3
1.535666242E1,-1.740176231E-4,6.850377657E-3,4.113453906E-4,6.864922520E-3
1.536668242E1,-4.043809604E-4,-1.218856033E-2,-1.583048142E-4,1.219629400E-2
1.537670342E1,-3.624921665E-4,1.158233918E-2,5.637449212E-4,1.160171495E-2
1.538672442E1,1.001578989E-3,-7.885368541E-3,2.181881573E-3,8.242742547E-3
1.539674442E1,9.520933963E-5,1.097950153E-3,1.656641485E-3,1.989728717E-3
1.540676542E1,-1.435575658E-3,1.088629011E-3,1.241454622E-3,2.187967132E-3
1.541678542E1,-2.288094256E-4,-4.866087344E-3,1.299516298E-4,4.873196817E-3
1.542680642E1,1.538198208E-3,4.923959263E-3,1.966201235E-3,5.520631834E-3
1.543682642E1,-8.570589125E-4,-4.108853173E-3,-1.184931025E-4,4.198959989E-3
1.544684742E1,-2.067731926E-3,2.951186616E-3,7.645040751E-5,3.604283899E-3
1.545686742E1,2.665915294E-3,-5.632132757E-3,-2.636802383E-4,6.236790121E-3
1.546688842E1,-4.715546966E-4,4.606656265E-3,-3.736687358E-4,4.645780246E-3
1.547690942E1,-5.280598998E-4,-5.823896267E-3,4.906454124E-4,5.868334338E-3
1.548692942E1,-1.821152400E-4,4.452443682E-3,2.123452723E-4,4.461223063E-3
1.549695042E1,8.076191880E-4,-2.908663824E-3,-2.657312434E-4,3.030377384E-3
1.550697042E1,-4.179682583E-3,5.543144420E-3,8.562586736E-4,6.994953571E-3
1.551699142E1,3.186520655E-3,-7.084572222E-3,3.953394480E-5,7.768310008E-3
1.552701142E1,2.248289064E-3,3.112937789E-3,-8.699353784E-4,3.937254495E-3
1.553703242E1,-3.088471480E-3,1.143908710E-3,1.528144348E-4,3.297049510E-3
1.554705242E1,4.179561511E-3,-9.144947864E-3,-4.719630815E-4,1.006586087E-2
1.555707342E1,1.098945970E-3,1.462341752E-2,-8.552893996E-5,1.466490155E-2
1.556709442E1,-1.804698608E-3,-1.489026565E-2,-1.537059434E-4,1.500001912E-2
1.557711442E1,-2.126700711E-4,1.156079955E-2,6.088255905E-4,1.157877297E-2
1.558713542E1,3.547446802E-3,-7.384130266E-3,3.236010671E-4,8.198443526E-3
1.559715542E1,-4.003798123E-3,2.307065763E-3,-3.238948993E-4,4.632262919E-3
1.560717642E1,-4.301022273E-4,4.018401960E-4,-1.348679187E-3,1.471529482E-3
1.561719642E1,2.790761413E-3,-1.622678945E-3,2.285254421E-3,3.955227426E-3
1.562721742E1,-1.496927813E-3,4.478889517E-3,2.822559327E-5,4.722503665E-3
1.563723742E1,-1.416940475E-3,-5.071327090E-3,3.837738186E-4,5.279522811E-3
1.564725842E1,7.071967702E-4,3.416966181E-3,1.897514798E-3,3.971945060E-3
1.565727942E1,1.060281647E-3,-4.044281668E-4,-2.001931425E-4,1.152317928E-3
1.566729942E1,-1.566926832E-3,-3.245333792E-4,-1.804858912E-4,1.610328156E-3
1.567732042E1,1.760360552E-3,1.165454742E-3,1.159034437E-3,2.408425804E-3
1.568734042E1,1.591515960E-3,-1.670012716E-3,7.859012112E-5,2.308255170E-3
1.569736142E1,1.572456677E-4,-2.021458931E-5,-8.630384691E-4,8.774794748E-4
1.570738142E1,5.745629314E-4,-2.686571330E-3,-5.796782207E-4,2.807813190E-3
1.571740242E1,-2.230808605E-4,2.852602163E-3,-5.990292411E-4,2.923344011E-3
1.572742242E1,1.282670302E-3,-1.828169683E-3,6.891414523E-4,2.337169963E-3
1.573744342E1,-1.567367231E-3,8.246205980E-4,-2.048397437E-4,1.782862443E-3
1.574746442E1,-9.091082029E-5,1.550598303E-3,-1.190861221E-4,1.557819431E-3
1.575748442E1,1.985367853E-4,-3.611462889E-3,1.998576336E-4,3.622433454E-3
1.576750542E1,-6.707189605E-4,4.249122925E-3,-8.028226439E-4,4.376006599E-3
1.577752542E1,6.597694010E-4,-6.470632739E-3,5.114127416E-4,6.524256793E-3
1.578754642E1,7.200986147E-5,5.206263624E-3,-8.883448318E-4,5.281999894E-3
1.579756642E1,4.825345241E-5,-5.596833304E-3,1.255541109E-3,5.736135886E-3
1.580758742E1,-1.394380932E-3,4.418782890E-3,6.677815691E-4,4.681439163E-3
1.581760742E1,6.554741412E-5,-2.661618404E-3,-8.962817956E-4,2.809240120E-3
1.582762842E1,5.787387490E-4,1.166409347E-3,5.759135820E-4,1.423771667E-3
1.583764942E1,-5.933356006E-4,1.921827439E-3,5.182879977E-5,2.012002501E-3
1.584766942E1,-4.141048994E-4,-3.507292829E-3,1.981821610E-3,4.049716379E-3
1.585769042E1,-7.744575851E-4,4.156290554E-3,-5.549595226E-4,4.264096128E-3
1.586771042E1,7.613874041E-4,-5.570905283E-3,8.272211999E-4,5.683220158E-3
1.587773142E1,-5.948252510E-4,3.428578842E-3,-1.373180654E-3,3.740935052E-3
1.588775142E1,8.491405752E-4,-3.651434788E-3,-9.092579130E-4,3.857559550E-3
1.589777242E1,-1.014460227E-3,9.248042479E-4,2.619251609E-4,1.397496776E-3
1.590779342E1,5.205858033E-4,3.005593317E-4,4.920223728E-4,7.768085387E-4
1.591781342E1,-6.308052689E-4,2.689483808E-4,-9.022632148E-4,1.133281707E-3
1.592783442E1,3.055620473E-4,2.321979497E-3,-4.665700253E-4,2.388021050E-3
1.593785442E1,5.469301250E-4,-3.507744754E-3,9.508128278E-4,3.675248407E-3
1.594787542E1,5.842144601E-4,3.217802150E-3,-4.864954390E-4,3.306393054E-3
1.595789542E1,-3.459057771E-4,-4.069890361E-3,1.005876809E-3,4.206595597E-3
1.596791642E1,5.899290554E-4,3.626112826E-3,-1.200552331E-3,3.864975604E-3
1.597793642E1,1.039404189E-3,-1.402185182E-3,-3.033147659E-4,1.771576756E-3
1.598795742E1,5.451214965E-4,2.392553259E-3,-8.759880438E-5,2.455431142E-3
1.599797742E1,1.672541257E-4,-1.781400642E-4,-1.019440824E-3,1.048316469E-3
1.600799842E1,5.353030283E-4,-1.805065200E-3,-9.129145183E-4,2.092420279E-3
1.601801942E1,-1.163548790E-3,2.086123917E-3,-2.777867485E-4,2.404771146E-3
1.602803942E1,2.372862771E-3,-3.761379048E-3,1.312120585E-3,4.636821164E-3
1.603806042E1,-1.085601863E-3,5.406885408E-3,-3.573424183E-4,5.526358188E-3
1.604808042E1,3.538366873E-4,-2.477403264E-3,9.891518857E-4,2.690938273E-3
1.605810142E1,1.367847435E-4,3.495092969E-3,-2.862846013E-4,3.509464889E-3
1.606812142E1,-1.388525125E-4,-3.718877677E-3,6.498629227E-5,3.722036326E-3
1.607814242E1,-6.666772533E-4,3.313610796E-3,9.302750695E-4,3.505693479E-3
1.608816342E1,-2.027552575E-3,3.286288120E-5,-8.468523156E-4,2.197545962E-3
1.609818342E1,-7.327459753E-4,-1.021514647E-3,6.115073338E-4,1.397980707E-3
1.610820442E1,-5.156982224E-4,3.918915056E-3,2.900636755E-4,3.963329006E-3
1.611822442E1,-3.006590996E-4,-4.684450570E-3,1.538839424E-3,4.939888644E-3
1.612824542E1,-7.881782949E-5,4.382015206E-3,1.340222079E-4,4.384772681E-3
1.613826542E1,6.140531041E-4,-4.629412666E-3,1.978655113E-3,5.071843738E-3
1.614828642E1,-1.430988195E-3,1.955253072E-3,5.799627397E-4,2.491404939E-3
1.615830642E1,-5.396944471E-5,-1.245761057E-3,4.904421512E-4,1.339912988E-3
1.616832742E1,8.525706362E-4,-2.247908618E-3,-5.223581102E-4,2.460249549E-3
1.617834842E1,-7.393453270E-4,2.354023512E-3,-4.330794327E-4,2.505117962E-3
1.618836842E1,6.566836964E-4,-3.029556479E-3,-9.233674500E-4,3.234509760E-3
1.619838942E1,-1.327149686E-3,3.742033150E-3,-5.990818609E-4,4.015350229E-3
1.620840942E1,-2.528305631E-4,-3.867417108E-3,8.515419904E-4,3.968118212E-3
1.621843042E1,3.930442035E-4,2.414929681E-3,-1.580452779E-3,2.912765026E-3
1.622845042E1,1.864706865E-3,-1.083132229E-3,1.197224483E-3,2.466506351E-3
1.623847142E1,-8.252973203E-4,1.091460930E-3,2.434516791E-4,1.389845800E-3
1.624849142E1,-1.119576744E-3,1.298122108E-3,-7.339282893E-4,1.864731569E-3
1.625851242E1,4.361800384E-4,-1.720675267E-3,8.594547398E-5,1.777178389E-3
1.626853342E1,-7.358773146E-4,2.891387325E-3,-2.024609828E-3,3.605645718E-3
1.627855342E1,1.239855541E-3,-4.430605564E-3,1.218871446E-3,4.759533069E-3
1.628857442E1,-1.124232425E-3,7.044955157E-3,4.691916984E-4,7.149505756E-3
1.629859442E1,1.700372202E-3,-5.095013417E-3,2.062659012E-3,5.753693557E-3
1.630861542E1,-1.308200648E-3,3.511257702E-3,-8.274035063E-4,3.837305845E-3
1.631863542E1,7.170338649E-4,-1.408665907E-3,-5.142013542E-4,1.662191395E-3
1.632865642E1,4.091723822E-4,1.036115922E-3,1.972126076E-3,2.265003201E-3
1.633867642E1,5.015681963E-4,1.877699513E-3,2.037589438E-4,1.954186231E-3
1.634869742E1,8.837319911E-4,-3.998565488E-3,2.005631104E-4,4.099967531E-3
1.635871842E1,-1.245419844E-3,4.259847105E-3,-1.874589361E-3,4.817826607E-3
1.636873842E1,1.367407385E-3,-3.490750445E-3,3.131972626E-4,3.762078435E-3
1.637875942E1,-2.812067978E-4,3.851916175E-3,-1.771505922E-4,3.866227854E-3
1.638877942E1,4.218677059E-4,-4.353016615E-3,1.648712903E-3,4.673861385E-3
1.639880042E1,3.249370493E-4,3.401173046E-3,-1.018134877E-3,3.565131246E-3
1.640882042E1,-1.496383920E-4,-1.440720283E-3,-6.213239394E-4,1.576105968E-3
1.641884142E1,9.014962707E-4,-2.025453723E-4,-1.169465715E-3,1.490426185E-3
1.642886142E1,-1.090548234E-3,2.479524119E-3,4.893052392E-5,2.709193515E-3
1.643888242E1,6.016597617E-4,-5.308704451E-3,-7.244201843E-4,5.391578806E-3
1.644890342E1,-1.123536029E-3,5.452064332E-3,-5.942885764E-5,5.566944447E-3
1.645892342E1,-5.442253314E-5,-5.322286393E-3,5.945926532E-4,5.355673131E-3
1.646894442E1,-7.345939521E-4,4.643794615E-3,2.209511586E-4,4.706726688E-3
1.647896442E1,1.162016764E-3,-3.407835960E-3,1.218911959E-3,3.801233386E-3
1.648898542E1,1.309023239E-3,1.283854712E-3,-1.443601213E-4,1.839202165E-3
1.649900542E1,-5.650273524E-4,1.825501444E-3,8.416029159E-4,2.088062954E-3
1.650902642E1,-4.321355373E-4,-4.134386778E-3,-9.618897457E-4,4.266746657E-3
1.651904742E1,-9.724525735E-4,4.826270975E-3,1.481558662E-3,5.141358926E-3
1.652906742E1,3.817647230E-4,-4.362966400E-3,-5.818586797E-4,4.418119468E-3
1.653908842E1,-1.382596092E-3,2.777113579E-3,6.193304434E-4,3.163463606E-3
1.654910842E1,1.061653253E-3,-2.900745720E-3,-4.973330069E-4,3.128701564E-3
1.655912942E1,-8.751172572E-6,1.787983114E-3,-4.316782579E-4,1.839376611E-3
1.656914942E1,-1.624154393E-4,-1.911147730E-3,2.386395354E-4,1.932825199E-3
1.657917042E1,9.688918944E-4,-1.114612678E-3,1.194562530E-3,1.899497977E-3
1.658919042E1,-4.407193046E-4,9.634518065E-4,-3.859866410E-6,1.059475242E-3
1.659921142E1,-1.054979279E-3,-4.061013460E-3,7.407851517E-4,4.260701145E-3
1.660923242E1,-5.292713176E-4,5.014772993E-3,6.893859245E-4,5.089531339E-3
1.661925242E1,4.571531899E-4,-6.071263459E-3,-4.177680239E-4,6.102766516E-3
1.662927342E1,-1.665593591E-4,5.816555116E-3,-7.794252597E-4,5.870907866E-3
1.663929342E1,6.187495310E-4,-5.866797641E-3,1.044075936E-3,5.991014948E-3
1.664931442E1,4.270018544E-4,1.444112277E-3,1.255515963E-4,1.511143294E-3
1.665933442E1,5.276594311E-5,8.505585138E-4,1.199666876E-4,8.605963260E-4
1.666935542E1,7.686237805E-4,-2.057613339E-3,8.302319329E-4,2.348156773E-3
1.667937542E1,8.697421290E-4,4.319599830E-3,3.750724718E-4,4.422224940E-3
1.668939642E1,-1.057737973E-4,-5.022236612E-3,4.672175273E-4,5.045031308E-3
1.669941742E1,-3.396805841E-4,4.364534281E-3,-1.146786381E-4,4.379234360E-3
1.670943742E1,2.341323765E-3,-4.476627335E-3,1.145262970E-3,5.180117425E-3
1.671945842E1,-1.489854301E-3,3.583509941E-3,1.562805846E-5,3.880908859E-3
1.672947842E1,1.443617744E-3,-2.951088361E-3,-9.569199756E-5,3.286656609E-3
1.673949942E1,3.704640549E-4,1.944705844E-3,8.147337940E-4,2.140774530E-3
1.674951942E1,-1.778807491E-4,-1.476923469E-3,1.263066661E-4,1.492949386E-3
1.675954042E1,1.511193579E-3,-2.106038155E-3,1.849147258E-3,3.184093015E-3
1.676956042E1,-3.681993112E-4,3.441859037E-3,-1.561829355E-3,3.797535424E-3
1.677958142E1,1.708940370E-3,-5.807941779E-3,-2.335181925E-4,6.058646354E-3
1.678960242E1,-5.007768050E-5,4.318728112E-3,1.756662037E-3,4.662593891E-3
1.679962242E1,1.300187083E-3,-3.004402388E-3,6.155837327E-4,3.331045405E-3
1.680964329E1,-4.013061989E-4,2.806615084E-3,-3.181206994E-4,2.852952099E-3
1.681966329E1,1.279257936E-3,-1.449944917E-3,-3.540795296E-4,1.965760271E-3
1.682968429E1,1.058482099E-3,-4.651079653E-4,1.327440375E-3,1.760343070E-3
1.683970429E1,-2.691615373E-5,1.520504709E-3,-2.653487027E-4,1.543719205E-3
1.684972529E1,6.157045718E-4,-2.754135057E-3,-7.772082463E-4,2.927183748E-3
1.685974629E1,-1.196832047E-3,2.913467120E-3,-4.400773905E-4,3.180309060E-3
1.686976629E1,-4.181917757E-5,-4.641388077E-3,-2.699014731E-4,4.649417053E-3
1.687978729E1,-2.147829393E-3,4.329469986E-3,1.127322670E-3,4.962694617E-3
1.688980729E1,8.213287219E-4,-4.440052900E-3,4.985504784E-4,4.542818861E-3
1.689982829E1,1.113966340E-3,2.327497583E-3,1.242326107E-3,2.863833124E-3
1.690984829E1,2.022636821E-3,-5.548414192E-4,2.862513065E-4,2.116801484E-3
1.691986929E1,1.289778622E-3,3.407010809E-6,-2.062052954E-4,1.306162748E-3
1.692988929E1,-9.813650977E-4,3.348071128E-3,8.217748255E-4,3.584406729E-3
1.693991029E1,8.799294010E-4,-5.484488327E-3,-5.834391341E-4,5.585184794E-3
1.694993129E1,1.912361477E-4,4.887192510E-3,-1.327792648E-3,5.067963616E-3
1.695995129E1,-3.490981180E-4,-4.761585966E-3,3.539479803E-4,4.787467971E-3
1.696997229E1,-1.005034661E-3,2.903790912E-3,3.134680446E-4,3.088747083E-3
1.697999229E1,8.690916002E-4,-3.077935195E-3,9.522566106E-4,3.337034301E-3
1.699001329E1,-1.268627821E-3,-3.569836263E-4,-3.090163227E-4,1.353641365E-3
1.700003329E1,-1.556843519E-3,8.060031105E-4,-1.192237949E-3,2.120102376E-3
1.701005429E1,3.430556972E-4,-1.071791747E-3,1.177975442E-3,1.629125809E-3
1.702007429E1,3.792550415E-4,3.144409508E-3,-6.573242135E-4,3.234690195E-3
1.703009529E1,1.398979453E-3,-3.915896639E-3,1.043636585E-3,4.287256386E-3
1.704011629E1,-1.303533674E-3,5.005323328E-3,-2.080593258E-4,5.176461179E-3
1.705013629E1,1.880541677E-3,-4.473399371E-3,-7.406913210E-4,4.908804596E-3
1.706015729E1,-2.981386613E-3,3.963889554E-3,4.345099442E-4,4.978944208E-3
1.707017729E1,3.864469472E-4,-2.312382217E-3,-8.467368316E-4,2.492672466E-3
1.708019829E1,-2.491644118E-4,8.506232407E-4,-9.727438446E-4,1.316006607E-3
1.709021829E1,-1.030535903E-3,4.247837933E-4,-1.732630190E-4,1.128036166E-3
1.710023929E1,1.362236217E-4,-3.004110418E-3,1.413786318E-3,3.322954714E-3
1.711025929E1,3.958819434E-4,4.936903249E-3,3.514513373E-4,4.965204351E-3
1.712028029E1,-4.706373438E-4,-5.603144877E-3,1.746980008E-3,5.888010799E-3
1.713030129E1,-2.647750080E-4,5.868421867E-3,1.052693930E-3,5.967968292E-3
1.714032129E1,2.999422140E-4,-5.206691101E-3,-3.300111275E-4,5.225754003E-3
1.715034229E1,2.333631273E-4,9.702451061E-4,-8.671707474E-4,1.322051066E-3
1.716036229E1,-1.107878052E-5,-1.256756135E-3,1.935056178E-3,2.307379712E-3
1.717038329E1,-3.355555236E-6,-8.913704660E-4,-4.229065962E-4,9.866116543E-4
1.718040329E1,1.413722057E-4,1.724558068E-3,-4.741488956E-4,1.794130375E-3
1.719042429E1,9.504405316E-4,-3.662484232E-3,1.564500853E-3,4.094482980E-3
1.720044529E1,-7.244041190E-4,3.960723057E-3,-1.260129269E-3,4.219006310E-3
1.721046529E1,2.274848055E-3,-3.060434945E-3,1.171070384E-3,3.989060236E-3
1.722048629E1,-1.089957310E-3,2.447244478E-3,7.312020753E-4,2.776989188E-3
1.723050629E1,-3.485332709E-4,-2.198107541E-3,5.437156651E-4,2.291021372E-3
1.724052729E1,-6.121562328E-4,1.932536019E-3,-3.690384328E-4,2.060490253E-3
1.725054729E1,-1.230542315E-3,3.956106957E-5,1.425549854E-4,1.239403643E-3
1.726056829E1,4.232432693E-4,1.775777200E-4,-1.297425479E-4,4.769715300E-4
1.727058829E1,-1.449491712E-3,2.688139677E-3,-1.023120712E-4,3.055746866E-3
1.728060929E1,1.540504163E-3,-4.429073539E-3,3.337694798E-4,4.701196396E-3
1.729063029E1,-3.796350211E-4,4.741255194E-3,1.171599841E-3,4.898598754E-3
1.730065029E1,1.696256688E-3,-4.345690832E-3,4.407810047E-4,4.685787388E-3
1.731067129E1,-1.881958451E-4,3.246715060E-3,1.149448100E-3,3.449319830E-3
1.732069129E1,-9.322308470E-4,-1.529201982E-3,-8.241692558E-4,1.971488781E-3
1.733071229E1,-7.617885713E-4,-1.608031569E-3,-6.452049129E-4,1.892716760E-3
1.734073229E1,-8.185566403E-4,9.765662253E-4,3.250816371E-4,1.315064499E-3
1.735075329E1,1.886507962E-4,-1.864227583E-3,8.864759002E-4,2.072865921E-3
1.736077329E1,-2.846890129E-4,3.493309021E-3,-9.615835734E-5,3.506209090E-3
1.737079429E1,1.875401009E-3,-3.482841421E-3,-6.753958296E-4,4.012913260E-3
1.738081529E1,-1.055434579E-3,4.692570772E-3,1.414439874E-3,5.013462153E-3
1.739083529E1,1.116107218E-3,-5.245015025E-3,1.311641885E-3,5.520532798E-3
1.740085629E1,1.112354919E-3,4.673917312E-3,4.078636412E-4,4.821741310E-3
1.741087629E1,-2.273321850E-3,-1.571994275E-3,-4.643215798E-4,2.802633184E-3
1.742089729E1,8.273103740E-4,-1.821778133E-3,1.495948993E-3,2.498235659E-3
1.743091729E1,6.811027415E-4,3.869663225E-3,5.635763519E-4,3.969359234E-3
1.744093829E1,9.268124122E-4,-5.456912331E-3,6.850024220E-4,5.577284443E-3
1.745095929E1,-1.358712441E-3,5.629028194E-3,-1.983682159E-4,5.794083867E-3
1.746097929E1,1.316002570E-3,-5.007712170E-3,-1.171259210E-4,5.179069649E-3
1.747100029E1,-1.942762174E-4,3.911480308E-3,4.645087756E-4,3.943753269E-3
1.748102029E1,1.836399315E-3,-2.718393458E-3,-4.951080773E-4,3.317703640E-3
1.749104129E1,8.262624033E-4,-1.715713413E-3,-4.977714270E-4,1.968288208E-3
1.750106129E1,8.985772729E-4,1.706609968E-3,6.061838940E-5,1.929671808E-3
1.751108229E1,-2.708167303E-4,-1.783462591E-3,-1.383197960E-4,1.809202277E-3
1.752110229E1,-2.641044557E-4,3.747922834E-3,-2.216293942E-4,3.763747643E-3
1.753112329E1,1.927943667E-3,-4.823461175E-3,-8.027311414E-4,5.256150852E-3
1.754114429E1,-7.983311079E-4,5.819689482E-3,-3.372484352E-4,5.883863929E-3
1.755116429E1,4.837145098E-4,-6.663078908E-3,-4.128820729E-4,6.693360282E-3
1.756118529E1,1.445696922E-3,8.351100609E-3,2.213246189E-4,8.478201788E-3
1.757120529E1,4.310726188E-3,-1.303861011E-2,-3.576464951E-4,1.373738057E-2
1.758122629E1,-1.091104932E-3,1.085574739E-2,7.027946413E-5,1.091066911E-2
1.759124629E1,-2.032265998E-3,-4.564487375E-3,-8.005741984E-4,5.060194575E-3
1.760126729E1,3.728263313E-3,-5.682547111E-3,-5.749890115E-4,6.820696545E-3
1.761128829E1,-4.942456726E-3,1.761558466E-2,3.355455119E-4,1.829888773E-2
1.762130829E1,-7.744943723E-4,-2.060141414E-2,8.873310871E-4,2.063505422E-2
1.763132929E1,2.479622141E-3,1.600080542E-2,1.516635995E-3,1.626267152E-2
1.764134929E1,6.411550567E-4,-1.007188857E-2,-5.830442533E-4,1.010910281E-2
1.765137029E1,-3.427356016E-3,1.775715966E-3,4.412077833E-4,3.885177056E-3
1.766139029E1,3.654690925E-3,3.169016680E-3,-4.446599633E-5,4.837500356E-3
1.767141129E1,-1.954410691E-4,-4.700358026E-3,1.495906152E-3,4.936526916E-3
1.768143129E1,-3.661886323E-3,3.079785500E-3,1.082460629E-3,4.905732482E-3
1.769145229E1,1.541664125E-3,-3.050278639E-3,7.887140382E-4,3.507562956E-3
1.770147329E1,-7.147740107E-4,4.049612209E-3,1.900000498E-4,4.116595796E-3
1.771149329E1,-8.271592669E-4,-3.757976927E-3,-3.535512369E-4,3.864140462E-3
1.772151429E1,1.658356516E-3,8.136613760E-4,-4.128576256E-5,1.847673045E-3
1.773153429E1,3.649131395E-5,1.371327322E-3,1.023445744E-3,1.711523132E-3
1.774155529E1,-4.904780071E-4,-4.114332609E-3,-3.285454586E-4,4.156470090E-3
1.775157529E1,-7.109877188E-4,4.409114830E-3,-7.477272302E-4,4.528232893E-3
1.776159629E1,-6.501988973E-4,-3.620738164E-3,1.711042831E-3,4.057113632E-3
1.777161629E1,6.627396215E-4,1.843535574E-3,1.114761224E-3,2.254005281E-3
1.778163729E1,2.774465829E-4,-3.371556522E-4,6.435811520E-4,7.777192548E-4
1.779165829E1,-1.581173507E-3,1.238903031E-3,-6.397962570E-4,2.108157875E-3
1.780167829E1,3.905429039E-4,-3.141358728E-3,1.881265314E-3,3.682365761E-3
1.781169979E1,1.700329594E-4,3.153288737E-3,8.389039431E-4,3.267399714E-3
1.782171979E1,-7.585920393E-4,-1.224375213E-3,1.933975145E-3,2.411393043E-3
1.783174079E1,2.105105203E-3,-4.826848162E-4,5.616485141E-4,2.231569313E-3
1.784176079E1,-1.024411642E-3,2.970413072E-3,-6.287759170E-4,3.204392639E-3
1.785178179E1,2.115613315E-4,-4.955153912E-3,-4.506104160E-4,4.980096208E-3
1.786180279E1,-5.300350022E-4,5.941994488E-3,-5.332829896E-4,5.989376124E-3
1.787182279E1,5.328326952E-4,-7.991930470E-3,1.483795000E-3,8.145950584E-3
1.788184379E1,-2.061357955E-3,5.532193929E-3,-1.221612794E-3,6.028822779E-3
1.789186379E1,-2.794368193E-4,-4.149727989E-3,7.339462172E-4,4.223387783E-3
1.790188479E1,-1.170477946E-3,2.097676508E-3,-2.746400423E-4,2.417786696E-3
1.791190479E1,2.607046627E-4,1.660119276E-3,1.099817222E-3,2.008372688E-3
1.792192579E1,5.978404079E-4,-1.259860466E-3,8.402159438E-4,1.628073825E-3
1.793194579E1,-9.085307829E-5,4.474990536E-3,8.167801425E-4,4.549826851E-3
1.794196679E1,4.933979362E-4,-4.928295966E-3,2.808652353E-4,4.960889833E-3
1.795198779E1,1.144299749E-4,5.460961722E-3,1.354564447E-4,5.463839821E-3
1.796200779E1,2.246967051E-4,-5.753573030E-3,1.028383151E-3,5.849073698E-3
1.797202879E1,-2.469492611E-4,4.128618632E-3,-8.898917586E-4,4.230648069E-3
1.798204879E1,1.414419152E-3,-2.031644573E-3,6.866492331E-4,2.568978081E-3
1.799206979E1,-2.636385616E-4,3.350870218E-3,-3.392007202E-4,3.378297447E-3
1.800208979E1,-3.955271095E-4,3.284581471E-4,-4.775519483E-4,7.016995882E-4
1.801211079E1,2.445350401E-5,-1.188478433E-3,1.837001648E-3,2.188070843E-3
1.802213179E1,6.193802692E-4,1.995386556E-3,-5.189266521E-4,2.152785241E-3
1.803215179E1,3.354873043E-4,-1.005463302E-3,-1.515747979E-3,1.849594583E-3
1.804217279E1,-8.044543210E-4,4.980629310E-3,-6.910266820E-4,5.092281704E-3
1.805219279E1,-2.433264162E-4,-4.729788750E-3,-1.275017858E-4,4.737759605E-3
1.806221379E1,-1.287435298E-3,3.411082551E-3,-1.194341574E-3,3.836590363E-3
1.807223379E1,9.682620876E-4,-3.091291292E-3,-9.099158924E-4,3.364752629E-3
1.808225479E1,4.718981218E-4,1.709991018E-3,1.575490460E-4,1.780892704E-3
1.809227479E1,5.509939510E-4,4.745506449E-4,-7.641711272E-4,1.054869736E-3
1.810229579E1,6.080367602E-4,-3.463214263E-3,-2.606238704E-4,3.525831326E-3
1.811231679E1,-1.167226350E-3,4.170736764E-3,-3.647534177E-4,4.346321152E-3
1.812233679E1,1.253514318E-3,-5.385006778E-3,-2.683724742E-4,5.535487325E-3
1.813235779E1,-4.421202466E-4,4.241521470E-3,-3.927422222E-4,4.282548441E-3
1.814237779E1,5.807999987E-4,-4.075485747E-3,-1.477165846E-3,4.373663413E-3
1.815239879E1,5.051661283E-4,1.736064325E-3,-1.304054167E-4,1.812765217E-3
1.816241879E1,7.449043915E-4,-1.874055597E-4,-1.262016827E-3,1.477392930E-3
1.817243979E1,1.017345814E-3,-1.909139100E-3,1.328972401E-3,2.538891934E-3
1.818246079E1,-9.440141730E-5,3.420447465E-3,9.665172547E-5,3.423114670E-3
1.819248079E1,-3.729681484E-4,-5.287023727E-3,1.252464019E-3,5.446135441E-3
1.820250179E1,-8.811451262E-4,4.079073202E-3,-4.523408134E-4,4.197602546E-3
1.821252179E1,1.275482588E-3,-4.073661752E-3,3.229053691E-4,4.280869512E-3
1.822254279E1,-1.742198016E-3,2.992393682E-3,1.249765046E-4,3.464865509E-3
1.823256279E1,3.546196967E-5,-2.289187629E-3,7.236548699E-4,2.401106812E-3
1.824258379E1,-1.341373078E-3,1.085957279E-3,1.236149110E-3,2.122887083E-3
1.825260379E1,-2.481455449E-4,1.632438041E-3,-1.961241942E-3,2.563766784E-3
1.826262479E1,2.474524314E-3,-4.704498686E-3,1.321671763E-3,5.477444177E-3
1.827264579E1,-6.741310935E-4,4.711639602E-3,-1.439493615E-3,4.972538822E-3
1.828266579E1,-1.328790095E-4,-5.316266790E-3,-2.697939053E-4,5.324766489E-3
1.829268679E1,-5.174395628E-4,5.847970489E-3,1.041280339E-3,5.962446418E-3
1.830270679E1,2.307142131E-4,-4.498049617E-3,9.945146739E-4,4.612454752E-3
1.831272779E1,-8.222996257E-4,5.044057034E-3,8.243387565E-4,5.176699955E-3
1.832274779E1,1.451090211E-3,-1.061867108E-3,2.329210984E-3,2.942524148E-3
1.833276879E1,3.173826262E-4,-2.232377301E-4,-3.722996917E-4,5.377488968E-4
1.834278979E1,3.443234600E-4,6.908896612E-4,-2.600881271E-5,7.723753151E-4
1.835280979E1,1.332622487E-3,-2.253501210E-3,-3.586376552E-4,2.642493399E-3
